F2ON,MYRD,APPROACH,09:16:46,03-04-23,LSA
MYRD,,,09:16:51,03-04-23,LSA
MGOL,FYDR,,09:25:21,03-04-23,LSA
MY,FLRY,FOLLOW,09:25:29,03-04-23,LSA
MYRD,Female,leave,09:26:02,03-04-23,LSA
MYRD,FYOG,Leave,09:26:13,03-04-23,LSA
MYRD,MLMN,,09:26:19,03-04-23,LSA
MYRD,,,09:26:40,03-04-23,LSA
MGOL,MNW,,09:26:45,03-04-23,LSA
MYRD,,,09:26:58,03-04-23,LSA
MNW,MGOL,,09:26:58,03-04-23,LSA
MWYR,MY,DEPART,09:27:30,03-04-23,LSA
MWYR,MYRD,,09:28:00,03-04-23,LSA
MYRD,MWYR,LEAVE,09:28:07,03-04-23,LSA
MWD,MWYR,,09:28:40,03-04-23,LSA
MWD,,,09:28:49,03-04-23,LSA
MWYR,MROR,,09:28:53,03-04-23,LSA
MGOL,MNW,,09:29:20,03-04-23,LSA
MY,,,09:29:31,03-04-23,LSA
MROR,MWYR,,09:29:41,03-04-23,LSA
MWYR,MROR,,09:29:47,03-04-23,LSA
MR2O,,,09:30:02,03-04-23,LSA
MWYR,MROR,,09:30:13,03-04-23,LSA
MROR,MWYR,,09:30:25,03-04-23,LSA
MR2O,,,09:30:32,03-04-23,LSA
MR2O,,,09:30:40,03-04-23,LSA
MWYR,MROR,,09:30:40,03-04-23,LSA
MWYR,MROR,,09:30:52,03-04-23,LSA
MY,MLBL,,09:31:02,03-04-23,LSA
MWYR,MY,,09:31:05,03-04-23,LSA
MY,MNW,,09:31:49,03-04-23,LSA
MNW,MY,,09:31:49,03-04-23,LSA
MWYR,Male,leave,09:32:28,03-04-23,LSA
MNW,,,09:32:41,03-04-23,LSA
MY,MR2O,,09:32:45,03-04-23,LSA
MWYR,,,09:32:57,03-04-23,LSA
MYRD,,,09:33:00,03-04-23,LSA
MROR,FGDG,follow,09:33:22,03-04-23,LSA
MGOL,,,09:33:54,03-04-23,LSA
MWD,Female,leave,09:33:59,03-04-23,LSA
MYRD,Male,leave,09:34:29,03-04-23,LSA
MWYR,MWD,,09:34:38,03-04-23,LSA
MY,Female,Leave,09:34:46,03-04-23,LSA
FYDR,MY,APPROACH,09:34:52,03-04-23,LSA
MWYR,MYRD,,09:35:03,03-04-23,LSA
MWD,MGOL,,09:35:08,03-04-23,LSA
MYRD,MR2O,Leave,09:35:17,03-04-23,LSA
MGOL,MR2O,,09:35:17,03-04-23,LSA
MDON,MNW,,09:35:42,03-04-23,LSA
MWYR,MR2O,,09:35:52,03-04-23,LSA
MWYR,MR2O,,09:35:57,03-04-23,LSA
MYRD,FORM,,09:36:05,03-04-23,LSA
FMYG,MYRD,approach,09:36:10,03-04-23,LSA
MYRD,,,09:36:19,03-04-23,LSA
MYRD,FORM,Leave,09:36:39,03-04-23,LSA
